production,percent_production,scenario,kg_id,name,crop
7074200.330049013,2.4676314551249625,future,1,Af,cowpea
25262743.868779197,8.81218208488774,future,2,Am,cowpea
169931623.86583838,59.275762730471236,future,3,Aw,cowpea
36026231.18767505,12.566715266839914,future,4,BWh,cowpea
4447.560856115792,0.001551403770757761,future,5,BWk,cowpea
43839576.68298364,15.292176268005656,future,6,BSh,cowpea
1465212.3732717184,0.5110972225886258,future,7,BSk,cowpea
438616.8817867522,0.15299889227738594,future,8,Csa,cowpea
32367.75462171535,0.011290560870469129,future,9,Csb,cowpea
0,0,future,10,Csc,cowpea
980064.2875773036,0.341867257249928,future,11,Cwa,cowpea
312199.50120553933,0.10890182260978958,future,12,Cwb,cowpea
0,0,future,13,Cwc,cowpea
1047126.0224711968,0.36525981594755197,future,14,Cfa,cowpea
155792.39044577337,0.054343697548417676,future,15,Cfb,cowpea
8.459686640038854,2.950918532061934e-6,future,16,Cfc,cowpea
1137.6274639161857,3.9682864256039075e-4,future,17,Dsa,cowpea
51669.02809217105,0.01802325535430423,future,18,Dsb,cowpea
0,0,future,19,Dsc,cowpea
0,0,future,20,Dsd,cowpea
0,0,future,21,Dwa,cowpea
1429.504708695924,4.986416301279481e-4,future,22,Dwb,cowpea
305.22422051103786,1.0646869642633041e-4,future,23,Dwc,cowpea
0,0,future,24,Dwd,cowpea
250.51632574299583,8.738541977669225e-5,future,25,Dfa,cowpea
52508.501602910845,0.018316081559981014,future,26,Dfb,cowpea
0,0,future,27,Dfc,cowpea
0,0,future,28,Dfd,cowpea
2264.51103199675,7.899095858646619e-4,future,29,ET,cowpea
0,0,future,30,EF,cowpea
7110306.08748995,2.4802259108394717,present,1,Af,cowpea
22252046.99109971,7.761987013983246,present,2,Am,cowpea
169926581.50503612,59.27400384783529,present,3,Aw,cowpea
32722728.807391427,11.414383412306249,present,4,BWh,cowpea
40624.32317835525,0.014170627497253382,present,5,BWk,cowpea
44358210.88506762,15.473086902573055,present,6,BSh,cowpea
735207.8493499865,0.25645612655391564,present,7,BSk,cowpea
89030.73451757594,0.031055812772965114,present,8,Csa,cowpea
264449.54543503316,0.0922456229910674,present,9,Csb,cowpea
92.81157559156418,3.237465051090308e-5,present,10,Csc,cowpea
4052426.305978276,1.4135724400864638,present,11,Cwa,cowpea
1833177.8071395776,0.6394513879568466,present,12,Cwb,cowpea
219.77709684660658,7.66629232976463e-5,present,13,Cwc,cowpea
950329.4071691994,0.33149509887356093,present,14,Cfa,cowpea
550436.0663925605,0.19200380086721744,present,15,Cfb,cowpea
452.374087287938,1.5779769800036567e-4,present,16,Cfc,cowpea
0,0,present,17,Dsa,cowpea
10725.598589876958,0.003741316787849709,present,18,Dsb,cowpea
258.325472317636,9.01094161050702e-5,present,19,Dsc,cowpea
0,0,present,20,Dsd,cowpea
0,0,present,21,Dwa,cowpea
4198.829310238361,0.001464640920138184,present,22,Dwb,cowpea
1178.9537652313884,4.1124413495409565e-4,present,23,Dwc,cowpea
0,0,present,24,Dwd,cowpea
274970.7419127056,0.09591563997709678,present,25,Dfa,cowpea
1427116.747802626,0.497808658606223,present,26,Dfb,cowpea
62044.46698591965,0.021642428996615205,present,27,Dfc,cowpea
0,0,present,28,Dfd,cowpea
12874.425460773913,0.004490873279163595,present,29,ET,cowpea
86.7133891582489,3.024747345060051e-5,present,30,EF,cowpea
