production,percent_production,scenario,kg_id,name,crop
10383419.926957993,2.266375587981485,future,1,Af,grapefruitetc
62466555.77837483,13.634494037348322,future,2,Am,grapefruitetc
198208201.39668804,43.262646810315104,future,3,Aw,grapefruitetc
14168459.491452826,3.0925312600875188,future,4,BWh,grapefruitetc
1716654.7884218576,0.3746920121539027,future,5,BWk,grapefruitetc
77690416.90507251,16.957386442266802,future,6,BSh,grapefruitetc
12028102.329907326,2.625358280990909,future,7,BSk,grapefruitetc
19402310.60049613,4.234917147214084,future,8,Csa,grapefruitetc
544718.5864912133,0.11889501873446301,future,9,Csb,grapefruitetc
2.4853785037994385,5.424803395729778e-7,future,10,Csc,grapefruitetc
22893005.276144203,4.996826542542129,future,11,Cwa,grapefruitetc
2708549.3024309436,0.5911915400759661,future,12,Cwb,grapefruitetc
1496.204002748971,3.265745053483446e-4,future,13,Cwc,grapefruitetc
25761402.625397258,5.6229079082875355,future,14,Cfa,grapefruitetc
929112.0634685446,0.20279608394506307,future,15,Cfb,grapefruitetc
483.2714746752754,1.0548303740738114e-4,future,16,Cfc,grapefruitetc
345224.8117394057,0.0753517714968226,future,17,Dsa,grapefruitetc
336645.47182667576,0.07347917011153866,future,18,Dsb,grapefruitetc
6037.880574139522,0.001317880354703756,future,19,Dsc,grapefruitetc
0,0,future,20,Dsd,grapefruitetc
7671121.653286913,1.674365764819748,future,21,Dwa,grapefruitetc
443355.7583743466,0.096770685827883507,future,22,Dwb,grapefruitetc
106555.69826607851,0.023257773932804017,future,23,Dwc,grapefruitetc
0,0,future,24,Dwd,grapefruitetc
18128.067802737467,0.003956789825934926,future,25,Dfa,grapefruitetc
214997.33740562302,0.04692718973178189,future,26,Dfb,grapefruitetc
17360.255263782605,0.0037892003798107726,future,27,Dfc,grapefruitetc
0,0,future,28,Dfd,grapefruitetc
88565.9298994995,0.019331170545262802,future,29,ET,grapefruitetc
6.098021960860933,1.3310073371095126e-6,future,30,EF,grapefruitetc
10139498.247067383,2.2131351195643063,present,1,Af,grapefruitetc
20877523.90296551,4.556910039661963,present,2,Am,grapefruitetc
60843745.59123762,13.280285364490288,present,3,Aw,grapefruitetc
7499203.176212971,1.6368413420087478,present,4,BWh,grapefruitetc
2623464.8962176368,0.5726202771860684,present,5,BWk,grapefruitetc
45221009.54606852,9.870331048925708,present,6,BSh,grapefruitetc
26666823.349441584,5.820532914331932,present,7,BSk,grapefruitetc
28477529.253865067,6.215753341480888,present,8,Csa,grapefruitetc
3189559.198200515,0.6961809455915199,present,9,Csb,grapefruitetc
575.7476562336087,1.2566769350603438e-4,present,10,Csc,grapefruitetc
25065621.05769946,5.471040568750999,present,11,Cwa,grapefruitetc
12116481.87194651,2.6446487688998643,present,12,Cwb,grapefruitetc
31239.673378318315,0.006818642953784311,present,13,Cwc,grapefruitetc
192709487.4075817,42.06244964619502,present,14,Cfa,grapefruitetc
5075786.623579169,1.1078853570793599,present,15,Cfb,grapefruitetc
10527.840212115687,0.002297898016140337,present,16,Cfc,grapefruitetc
950573.3347144632,0.20748040775946633,present,17,Dsa,grapefruitetc
2262692.198513026,0.49387488880346664,present,18,Dsb,grapefruitetc
105047.23971696431,0.022928524643529055,present,19,Dsc,grapefruitetc
0,0,present,20,Dsd,grapefruitetc
9495898.46439864,2.072657430505075,present,21,Dwa,grapefruitetc
2916446.083174321,0.6365689005228308,present,22,Dwb,grapefruitetc
528239.4709826007,0.11529814358514133,present,23,Dwc,grapefruitetc
0,0,present,24,Dwd,grapefruitetc
10576.406712021679,0.0023084985630270976,present,25,Dfa,grapefruitetc
578044.0361974329,0.12616892137963975,present,26,Dfb,grapefruitetc
154616.9087191308,0.033748031946624873,present,27,Dfc,grapefruitetc
0,0,present,28,Dfd,grapefruitetc
599522.9401341404,0.13085709385857125,present,29,ET,grapefruitetc
1155.5280277247216,2.52215602536162e-4,present,30,EF,grapefruitetc
