production,percent_production,scenario,kg_id,name,crop
128274.0270393599,0.7019162931154239,future,1,Af,fibrenes
1949806.2468430186,10.66935220375832,future,2,Am,fibrenes
6477256.807332316,35.44359051239803,future,3,Aw,fibrenes
49574.47344909009,0.27127183452233156,future,4,BWh,fibrenes
11090.39940545445,0.06068673619685663,future,5,BWk,fibrenes
547747.5241285012,2.9972779413985045,future,6,BSh,fibrenes
3161805.2350317384,17.301418388037646,future,7,BSk,fibrenes
21997.19675492638,0.12036880077375954,future,8,Csa,fibrenes
67107.51799345126,0.3672127659614714,future,9,Csb,fibrenes
1.3782052053264096,7.5415476632557924e-6,future,10,Csc,fibrenes
641561.4894952159,3.5106285575170566,future,11,Cwa,fibrenes
172380.1444048518,0.9432652483127253,future,12,Cwb,fibrenes
2.8220711264387717,1.5442391181576927e-5,future,13,Cwc,fibrenes
367405.23606220045,2.0104437922483416,future,14,Cfa,fibrenes
300783.1225203735,1.6458871625383757,future,15,Cfb,fibrenes
138.23893814028335,7.564443501400834e-4,future,16,Cfc,fibrenes
378.3933469129797,0.002070570804822397,future,17,Dsa,fibrenes
1184.8260513561263,0.00648337570082907,future,18,Dsb,fibrenes
26.102452113188967,1.4283278424626506e-4,future,19,Dsc,fibrenes
0,0,future,20,Dsd,fibrenes
86590.35514769363,0.4738229749828276,future,21,Dwa,fibrenes
14182.40497843366,0.07760621038949152,future,22,Dwb,fibrenes
204.60291999424786,0.0011195884816096653,future,23,Dwc,fibrenes
0,0,future,24,Dwd,fibrenes
3098652.6994667714,16.955847311119634,future,25,Dfa,fibrenes
1175517.9418704724,6.432441666427251,future,26,Dfb,fibrenes
986.7144568392488,0.005399307793583874,future,27,Dfc,fibrenes
0,0,future,28,Dfd,fibrenes
175.7734893768109,9.618336536162287e-4,future,29,ET,fibrenes
0.8521178425640237,4.662794262836426e-6,future,30,EF,fibrenes
433009.12478244334,2.3694286892481062,present,1,Af,fibrenes
1212675.8267076444,6.635769848966609,present,2,Am,fibrenes
4396069.025301668,24.0553177111409,present,3,Aw,fibrenes
37588.050341493916,0.20568205091933167,present,4,BWh,fibrenes
14892.308159744958,0.08149080511998966,present,5,BWk,fibrenes
433671.1629896455,2.3730513665353605,present,6,BSh,fibrenes
1230771.9821894711,6.734792127042799,present,7,BSk,fibrenes
19479.05436329609,0.10658950956520032,present,8,Csa,fibrenes
195982.65130555112,1.0724183164306118,present,9,Csb,fibrenes
819.2287084532381,0.004482824711465477,present,10,Csc,fibrenes
2574818.5464942944,14.089423489024483,present,11,Cwa,fibrenes
571078.061990412,3.1249427932035907,present,12,Cwb,fibrenes
2746.795034976174,0.015030479929555257,present,13,Cwc,fibrenes
186784.77128978245,1.0220874583902095,present,14,Cfa,fibrenes
323289.11567926046,1.769040100475841,present,15,Cfb,fibrenes
610.1398947477564,0.0033386893908910306,present,16,Cfc,fibrenes
0,0,present,17,Dsa,fibrenes
296.02091730400167,0.0016198283452572672,present,18,Dsb,fibrenes
420.2778683104363,0.0022997631727301685,present,19,Dsc,fibrenes
0,0,present,20,Dsd,fibrenes
16676.868749229016,0.09125593203399986,present,21,Dwa,fibrenes
36534.527145312146,0.1999171652784676,present,22,Dwb,fibrenes
92705.70663130256,0.5072862172583319,present,23,Dwc,fibrenes
0,0,present,24,Dwd,fibrenes
311059.417832032,1.7021191159478175,present,25,Dfa,fibrenes
5165303.155064783,28.264571769528878,present,26,Dfb,fibrenes
1011177.1908531443,5.533168029945155,present,27,Dfc,fibrenes
3.634912875306327,1.98902664095021e-5,present,28,Dfd,fibrenes
6357.1744254622445,0.034786498953832956,present,29,ET,fibrenes
12.706340136950164,6.952917417377973e-5,present,30,EF,fibrenes
