production,percent_production,scenario,kg_id,name,crop
4314261.998457271,0.8563326410218391,future,1,Af,citrusnes
46407740.12013063,9.211416153014662,future,2,Am,citrusnes
211312246.8742703,41.94311205735989,future,3,Aw,citrusnes
32589738.796192553,6.468697798959569,future,4,BWh,citrusnes
3007209.5124303224,0.5968973754506115,future,5,BWk,citrusnes
91384922.11393537,18.138882555436997,future,6,BSh,citrusnes
12570946.841277357,2.4951920195355757,future,7,BSk,citrusnes
8597929.14801639,1.7065925475254717,future,8,Csa,citrusnes
169038.81952315563,0.03355231064067041,future,9,Csb,citrusnes
15.502243043083581,3.077021453864695e-6,future,10,Csc,citrusnes
30839582.14486427,6.121311324060778,future,11,Cwa,citrusnes
1965738.774485038,0.3901771095301453,future,12,Cwb,citrusnes
4567.974381158128,9.066917047077857e-4,future,13,Cwc,citrusnes
29495354.54244543,5.8544972146428975,future,14,Cfa,citrusnes
2023383.5973904522,0.4016189606410609,future,15,Cfb,citrusnes
3191.089785235854,6.333955481855274e-4,future,16,Cfc,citrusnes
98391.91956804604,0.019529692997097132,future,17,Dsa,citrusnes
38609.03066566642,0.007663459754888771,future,18,Dsb,citrusnes
1600.7100014835603,3.177229902983754e-4,future,19,Dsc,citrusnes
0,0,future,20,Dsd,citrusnes
19881520.235048983,3.9462588819354596,future,21,Dwa,citrusnes
1157453.074041544,0.2297414593984488,future,22,Dwb,citrusnes
273980.96564181964,0.054382150175782115,future,23,Dwc,citrusnes
0,0,future,24,Dwd,citrusnes
4665959.428984124,0.9261406382253817,future,25,Dfa,citrusnes
2430513.2786675137,0.482429638187078,future,26,Dfb,citrusnes
61397.121135748974,0.012186640243943085,future,27,Dfc,citrusnes
0,0,future,28,Dfd,citrusnes
511481.3627791539,0.10152331647423017,future,29,ET,citrusnes
15.9581953238594,3.1675228700782454e-6,future,30,EF,citrusnes
3969633.38766802,0.787927725290162,present,1,Af,citrusnes
41058220.44664472,8.149596469408852,present,2,Am,citrusnes
210073412.6958833,41.69721736108378,present,3,Aw,citrusnes
28732542.928156126,5.703087660818843,present,4,BWh,citrusnes
3522245.156439459,0.6991261769031981,present,5,BWk,citrusnes
72271062.82671367,14.344995765668711,present,6,BSh,citrusnes
19224694.8940214,3.8158864151790715,present,7,BSk,citrusnes
17539721.340942193,3.4814380545379624,present,8,Csa,citrusnes
1596973.9235543243,0.316981420713276,present,9,Csb,citrusnes
4032.381024476357,8.003824277549583e-4,present,10,Csc,citrusnes
20216682.15274982,4.01278476521685,present,11,Cwa,citrusnes
5604917.831049381,1.1125133547033585,present,12,Cwb,citrusnes
11551.273756506096,0.0022927983434043397,present,13,Cwc,citrusnes
28174070.852783877,5.592237214691213,present,14,Cfa,citrusnes
2520880.327378134,0.5003664842829771,present,15,Cfb,citrusnes
8226.774179074067,0.0016329224470780694,present,16,Cfc,citrusnes
796865.5059045558,0.1581688695434964,present,17,Dsa,citrusnes
265782.4524445563,0.05275483721676956,present,18,Dsb,citrusnes
14133.406508261169,0.0028053227472467804,present,19,Dsc,citrusnes
0,0,present,20,Dsd,citrusnes
24655865.613136504,4.89391291598116,present,21,Dwa,citrusnes
7594029.586576744,1.507329738944146,present,22,Dwb,citrusnes
1369783.6575128508,0.27188669985410746,present,23,Dwc,citrusnes
0,0,present,24,Dwd,citrusnes
4828597.320119147,0.9584224363395618,present,25,Dfa,citrusnes
6470869.84403123,1.2843951213971967,present,26,Dfb,citrusnes
1139103.3752320304,0.22609924989677155,present,27,Dfc,citrusnes
0,0,present,28,Dfd,citrusnes
2139446.874154336,0.4246562199341696,present,29,ET,citrusnes
3444.1059926719117,6.83616428885987e-4,present,30,EF,citrusnes
