production,percent_production,scenario,kg_id,name,crop
3976175.771375316,2.461191793056985,future,1,Af,areca
25691556.671954658,15.90267937526364,future,2,Am,areca
52018470.65159999,32.198635175227736,future,3,Aw,areca
995094.9257894929,0.6159484905815986,future,4,BWh,areca
1533518.1836012132,0.9492242257382593,future,5,BWk,areca
13567271.312860223,8.397932769918578,future,6,BSh,areca
18564030.84215118,11.490850249549124,future,7,BSk,areca
18352991.991787337,11.360220439300063,future,8,Csa,areca
147766.71437639336,0.09146532890430575,future,9,Csb,areca
0,0,future,10,Csc,areca
9875468.308944408,6.112763356575993,future,11,Cwa,areca
727961.4456627475,0.4505969652109567,future,12,Cwb,areca
0,0,future,13,Cwc,areca
8342671.228594206,5.163985482685686,future,14,Cfa,areca
397337.3621025468,0.24594573049859073,future,15,Cfb,areca
9.83563956618309,6.088109975928783e-6,future,16,Cfc,areca
889125.4970523948,0.5503550401611532,future,17,Dsa,areca
902109.1139732234,0.558391699817848,future,18,Dsb,areca
10377.21390192241,0.006423336179973293,future,19,Dsc,areca
0,0,future,20,Dsd,areca
4023658.442599789,2.4905828379829678,future,21,Dwa,areca
227879.08443842886,0.14105365674898407,future,22,Dwb,areca
52729.14440791047,0.03263853132598752,future,23,Dwc,areca
0,0,future,24,Dwd,areca
267124.62551685766,0.1653460445029842,future,25,Dfa,areca
929587.621378364,0.5754004742784387,future,26,Dfb,areca
51955.82987694188,0.03215986149685839,future,27,Dfc,areca
0,0,future,28,Dfd,areca
10018.89300528197,0.006201541042937078,future,29,ET,areca
2.432758806054153,1.505840373318452e-6,future,30,EF,areca
3569879.1756288745,2.209700434401013,present,1,Af,areca
16584941.506955497,10.265824317703705,present,2,Am,areca
45002219.285624556,27.855683235255857,present,3,Aw,areca
402645.2129799304,0.24923120874938454,present,4,BWh,areca
799760.410224951,0.49503942261000733,present,5,BWk,areca
11818897.767266039,7.315716371792405,present,6,BSh,areca
16088574.550442832,9.958580787750028,present,7,BSk,areca
14213493.722683933,8.797934526128035,present,8,Csa,areca
2446618.602973193,1.514419374950158,present,9,Csb,areca
5.7128022145989235,3.536136915060305e-6,present,10,Csc,areca
18132660.436524622,11.223838587303488,present,11,Cwa,areca
1686662.4479772432,1.044018175580588,present,12,Cwb,areca
930.6289949417114,5.760450685355809e-4,present,13,Cwc,areca
11530742.32694042,7.137352575614243,present,14,Cfa,areca
2142464.7489008326,1.326152806138332,present,15,Cfb,areca
2714.2059739125834,0.0016800518517694424,present,16,Cfc,areca
1552042.3599262151,0.9606904066532106,present,17,Dsa,areca
5152265.609238883,3.1891733570727845,present,18,Dsb,areca
215991.96615924966,0.1336957129270755,present,19,Dsc,areca
0,0,present,20,Dsd,areca
4975605.900140177,3.0798237077620905,present,21,Dwa,areca
1529524.2654059373,0.946752051657043,present,22,Dwb,areca
284190.6847428332,0.17590967330661406,present,23,Dwc,areca
0,0,present,24,Dwd,areca
158981.30660388237,0.09840698941928586,present,25,Dfa,areca
2434953.6321893726,1.5071989370193022,present,26,Dfb,areca
552747.7000944675,0.3421423451391016,present,27,Dfc,areca
0.2082244731955143,1.288877539649492e-7,present,28,Dfd,areca
274782.71486975753,0.17008628430866435,present,29,ET,areca
596.0548599523463,3.689488125971413e-4,present,30,EF,areca
