production,percent_production,scenario,kg_id,name,crop
1153.3090446610004,0.005673141852200265,future,1,Af,carob
16488.56902008623,0.0811074806217611,future,2,Am,carob
28357.54342673022,0.1394911166131166,future,3,Aw,carob
1938227.3756232574,9.5341651005266,future,4,BWh,carob
150931.6834382549,0.7424348695611682,future,5,BWk,carob
4982351.125527434,24.50824852491733,future,6,BSh,carob
4000802.0960548543,19.67999637093876,future,7,BSk,carob
7037124.070582853,34.61570276307352,future,8,Csa,carob
98002.34553883108,0.4820747835664097,future,9,Csb,carob
0,0,future,10,Csc,carob
389355.32443593943,1.915243790604111,future,11,Cwa,carob
3934.651193998542,0.019354599242776313,future,12,Cwb,carob
0.003033759247045964,1.4923100303071796e-8,future,13,Cwc,carob
1373429.721882945,6.755918261752779,future,14,Cfa,carob
50099.36014187888,0.24643938942912713,future,15,Cfb,carob
4.881757722056136,2.4013428294442133e-5,future,16,Cfc,carob
34934.32062493857,0.17184236725879176,future,17,Dsa,carob
46510.83304891284,0.22878737903945381,future,18,Dsb,carob
175.7244863436781,8.643909822329905e-4,future,19,Dsc,carob
0,0,future,20,Dsd,carob
74906.23349791218,0.36846471482637194,future,21,Dwa,carob
2275.4733728142587,0.011193082447969805,future,22,Dwb,carob
550.8776787099143,0.002709774304640746,future,23,Dwc,carob
0,0,future,24,Dwd,carob
5029.229318212342,0.02473884295067633,future,25,Dfa,carob
86500.36915438744,0.42549641551174283,future,26,Dfb,carob
7837.359422556847,0.03855207063247517,future,27,Dfc,carob
0,0,future,28,Dfd,carob
300.1738932812302,0.0014765591970296184,future,29,ET,carob
0.03695814100263917,1.8179756542464314e-7,future,30,EF,carob
405.6817209294777,0.0019955535425061543,present,1,Af,carob
4658.015655306645,0.02291283822376648,present,2,Am,carob
9168.111160082457,0.0450980553466277,present,3,Aw,carob
80597.64452978937,0.3964608380445918,present,4,BWh,carob
97917.64392370662,0.4816581352448379,present,5,BWk,carob
424349.21540416114,2.087379185138804,present,6,BSh,carob
6346903.974674687,31.220501336835444,present,7,BSk,carob
8130225.518248987,39.99268268026322,present,8,Csa,carob
1105138.734570747,5.436191484498252,present,9,Csb,carob
15.62238758802414,7.684672314606246e-5,present,10,Csc,carob
216649.28370451642,1.0657005807099804,present,11,Cwa,carob
16279.87364843863,0.0800809054355737,present,12,Cwb,carob
2.6614936963487708,1.3091921326743388e-5,present,13,Cwc,carob
2013709.9657191117,9.905464920785219,present,14,Cfa,carob
927932.5706161526,4.564512111261245,present,15,Cfb,carob
1192.5943955170628,0.005866386992478696,present,16,Cfc,carob
57695.63716914909,0.2838055726944125,present,17,Dsa,carob
318169.8977616324,1.5650817718440406,present,18,Dsb,carob
16773.907134066365,0.08251106243180786,present,19,Dsc,carob
0,0,present,20,Dsd,carob
185637.8553739137,0.9131549705170385,present,21,Dwa,carob
17552.495681914108,0.08634094939652615,present,22,Dwb,carob
2170.8246902531723,0.010678314248098949,present,23,Dwc,carob
0,0,present,24,Dwd,carob
6097.228485884447,0.02999234443346111,present,25,Dfa,carob
256807.86399624456,1.2632411476834353,present,26,Dfb,carob
67708.43920640659,0.33305867320404936,present,27,Dfc,carob
0,0,present,28,Dfd,carob
25501.946715644804,0.12544440008933705,present,29,ET,carob
19.484090888808733,9.584249077476475e-5,present,30,EF,carob
