production,percent_production,scenario,kg_id,name,crop
106343028.88954775,3.4021546971072367,future,1,Af,groundnut
95958596.62244698,3.0699331553359994,future,2,Am,groundnut
816685641.9479756,26.127626059054602,future,3,Aw,groundnut
75267091.97805117,2.4079649901329625,future,4,BWh,groundnut
814084.5743821367,0.026044412007987815,future,5,BWk,groundnut
653713153.3874847,20.913766502437948,future,6,BSh,groundnut
58537918.83194871,1.8727607967593922,future,7,BSk,groundnut
8729864.086555693,0.2792881528513847,future,8,Csa,groundnut
225917.73969268167,0.007227620910192562,future,9,Csb,groundnut
14.650885154609568,4.687150466374647e-7,future,10,Csc,groundnut
813392463.7998013,26.022269820641846,future,11,Cwa,groundnut
2629375.2515671514,0.08411967813957899,future,12,Cwb,groundnut
1441.397941398085,4.611358946547918e-5,future,13,Cwc,groundnut
440569793.95864433,14.094826991215143,future,14,Cfa,groundnut
1901530.6463618984,0.06083427835154833,future,15,Cfb,groundnut
1524.8679397152737,4.8783984034899494e-5,future,16,Cfc,groundnut
82560.76407588176,0.002641306103752807,future,17,Dsa,groundnut
83812.41545439078,0.0026813492702960325,future,18,Dsb,groundnut
6543.99674432127,2.0935729867795153e-4,future,19,Dsc,groundnut
0,0,future,20,Dsd,groundnut
49932492.306655005,1.597453683736991,future,21,Dwa,groundnut
594210.3751128878,0.01901013766365332,future,22,Dwb,groundnut
32735.189234074754,0.0010472729522221465,future,23,Dwc,groundnut
0,0,future,24,Dwd,groundnut
11691.49550764932,3.7403745946403856e-4,future,25,Dfa,groundnut
55869.93332505182,0.0017874058889776046,future,26,Dfb,groundnut
8352.064032101289,2.67201472198679e-4,future,27,Dfc,groundnut
0,0,future,28,Dfd,groundnut
175529.35282648617,0.005615582125454383,future,29,ET,groundnut
4.525904145642016,1.4479393909069413e-7,future,30,EF,groundnut
106662851.1827662,3.412386537675206,present,1,Af,groundnut
72439117.25882156,2.317491664567631,present,2,Am,groundnut
666519782.8911678,21.323479627736656,present,3,Aw,groundnut
81066072.58441107,2.5934875327422438,present,4,BWh,groundnut
2087963.6469588194,0.06679869290038908,present,5,BWk,groundnut
591889776.444309,18.935896448758015,present,6,BSh,groundnut
156999831.3800309,5.022780706475774,present,7,BSk,groundnut
14198962.222108204,0.4542570069935411,present,8,Csa,groundnut
1262698.3065205617,0.04039658282650738,present,9,Csb,groundnut
2067.777946560178,6.615290656025234e-5,present,10,Csc,groundnut
400390371.4854101,12.80939613296539,present,11,Cwa,groundnut
17933884.80337924,0.5737456517678114,present,12,Cwb,groundnut
12748.95648469164,4.0786803460957815e-4,present,13,Cwc,groundnut
476636178.07361925,15.248672423357956,present,14,Cfa,groundnut
4562136.078452995,0.1459530808011129,present,15,Cfb,groundnut
3380.356434497029,1.0814526952646448e-4,present,16,Cfc,groundnut
173240.35992151246,0.005542352050623716,present,17,Dsa,groundnut
1175139.5428641117,0.03759537937991293,present,18,Dsb,groundnut
53456.3423719833,0.0017101896399801617,present,19,Dsc,groundnut
0,0,present,20,Dsd,groundnut
517412689.7606973,16.553205519852032,present,21,Dwa,groundnut
11725007.228196573,0.375109575414266,present,22,Dwb,groundnut
498240.08892834577,0.01593983053271211,present,23,Dwc,groundnut
0,0,present,24,Dwd,groundnut
794517.7945999474,0.025418426342181926,present,25,Dfa,groundnut
405098.85554262437,0.012960031217547604,present,26,Dfb,groundnut
28541.008009282134,9.130915817698545e-4,present,27,Dfc,groundnut
0,0,present,28,Dfd,groundnut
821002.179310934,0.026265721879890035,present,29,ET,groundnut
488.44083432475986,1.5626330151672876e-5,present,30,EF,groundnut
