production,percent_production,scenario,kg_id,name,crop
153223037.2300911,2.7704474576170557,future,1,Af,cabbage
106215389.17091165,1.9204955090824198,future,2,Am,cabbage
320789511.27615476,5.800240629681927,future,3,Aw,cabbage
103275092.84343377,1.8673315943580997,future,4,BWh,cabbage
43170200.15319413,0.7805665089358247,future,5,BWk,cabbage
207401608.70134988,3.7500578889419045,future,6,BSh,cabbage
504460614.5991318,9.121223886753986,future,7,BSk,cabbage
120038270.68475886,2.170428989316677,future,8,Csa,cabbage
6999232.202022971,0.12655410968160744,future,9,Csb,cabbage
2575.7158623996065,4.6571883650975646e-5,future,10,Csc,cabbage
1800261755.3834343,32.55078801079767,future,11,Cwa,cabbage
15418705.154193038,0.27878779370516266,future,12,Cwb,cabbage
6758.209042824805,1.2219613577181827e-4,future,13,Cwc,cabbage
1256512612.6306705,22.719182676812,future,14,Cfa,cabbage
107188692.54985332,1.9380939454561212,future,15,Cfb,cabbage
30760.07439285778,5.561772657582352e-4,future,16,Cfc,cabbage
3363187.1839671135,0.060810264251060724,future,17,Dsa,cabbage
5508006.909539229,0.09959105376664164,future,18,Dsb,cabbage
387423.6284014535,0.007005061547721309,future,19,Dsc,cabbage
0,0,future,20,Dsd,cabbage
300850129.04198253,5.439713832825896,future,21,Dwa,cabbage
11883967.038443869,0.21487569273686127,future,22,Dwb,cabbage
1896616.684865891,0.0342929951503982,future,23,Dwc,cabbage
0,0,future,24,Dwd,cabbage
376993734.52246547,6.8164771579153145,future,25,Dfa,cabbage
81605749.98440494,1.4755251341984728,future,26,Dfb,cabbage
2016261.582541398,0.03645631150656859,future,27,Dfc,cabbage
0,0,future,28,Dfd,cabbage
1123631.5119264133,0.020316540657266083,future,29,ET,cabbage
664.1736638639304,1.2009018172018501e-5,future,30,EF,cabbage
153444305.3806917,2.77444823841585,present,1,Af,cabbage
57711535.974876635,1.0434904633607698,present,2,Am,cabbage
210639919.84247652,3.80861025175948,present,3,Aw,cabbage
92711279.47326817,1.6763257872472042,present,4,BWh,cabbage
46313804.83961468,0.8374064709199259,present,5,BWk,cabbage
78138817.31153771,1.4128390330552683,present,6,BSh,cabbage
360073068.7960315,6.510532202180023,present,7,BSk,cabbage
93798438.62351029,1.6959828659624008,present,8,Csa,cabbage
22308511.25051639,0.40336335445696914,present,9,Csb,cabbage
36962.42470788972,6.683228410722584e-4,present,10,Csc,cabbage
1108361805.5978503,20.040446932449758,present,11,Cwa,cabbage
65271645.15547628,1.180185869204,present,12,Cwb,cabbage
54539.93893032863,9.861443675810667e-4,present,13,Cwc,cabbage
1053828675.7756921,19.054425681318804,present,14,Cfa,cabbage
137995003.78881338,2.4951072261834364,present,15,Cfb,cabbage
220997.16879346487,0.003995881138323902,present,16,Cfc,cabbage
7405538.857990795,0.13390059792768352,present,17,Dsa,cabbage
16238162.29428122,0.29360451442434704,present,18,Dsb,cabbage
2550672.8110016305,0.04611907668845402,present,19,Dsc,cabbage
0,0,present,20,Dsd,cabbage
761146439.7073158,13.762396679259151,present,21,Dwa,cabbage
73090065.65652168,1.3215518386513698,present,22,Dwb,cabbage
16012168.723481737,0.289518292633044,present,23,Dwc,cabbage
0,0,present,24,Dwd,cabbage
318347927.37967676,5.756094005121819,present,25,Dfa,cabbage
797455933.4489915,14.418913782969403,present,26,Dfb,cabbage
46028411.69148963,0.8322462369502972,present,27,Dfc,cabbage
35016.64425778389,6.331409089129213e-4,present,28,Dfd,cabbage
11387919.733505297,0.20590659109478152,present,29,ET,cabbage
16620.549399213734,3.0051850987723044e-4,present,30,EF,cabbage
