production,percent_production,scenario,kg_id,name,crop
179131164.6642419,8.378876599959655,future,1,Af,fruitnes
200641758.82435855,9.38503660789159,future,2,Am,fruitnes
836976227.3705566,39.14963953582548,future,3,Aw,fruitnes
175563773.65431604,8.212011559406825,future,4,BWh,fruitnes
8124978.553531164,0.3800466144735901,future,5,BWk,fruitnes
335832328.5907074,15.70858786528255,future,6,BSh,fruitnes
65255826.88987823,3.05234726722996,future,7,BSk,fruitnes
38860178.52623233,1.8176884024285018,future,8,Csa,fruitnes
2549940.020426567,0.11927367752283594,future,9,Csb,fruitnes
907.9501201715648,4.2469449858686194e-5,future,10,Csc,fruitnes
134662721.92258155,6.298861126252857,future,11,Cwa,fruitnes
16703024.831311638,0.7812855131598406,future,12,Cwb,fruitnes
11703.583812053781,5.474362025295274e-4,future,13,Cwc,fruitnes
69013840.79007317,3.2281287108982717,future,14,Cfa,fruitnes
15268453.528388659,0.7141833093441893,future,15,Cfb,fruitnes
32393.07766440161,0.0015151891685160842,future,16,Cfc,fruitnes
1894139.5574875386,0.08859855092796362,future,17,Dsa,fruitnes
888252.0043177713,0.041548068689195077,future,18,Dsb,fruitnes
69633.81105251303,0.0032571278765898748,future,19,Dsc,fruitnes
0,0,future,20,Dsd,fruitnes
43959208.181872964,2.0561959806281327,future,21,Dwa,fruitnes
2824816.7575927028,0.13213106202782457,future,22,Dwb,fruitnes
191178.17647110802,0.008942376678336235,future,23,Dwc,fruitnes
0,0,future,24,Dwd,fruitnes
4555320.718814524,0.2130755429839819,future,25,Dfa,fruitnes
2668397.0395946773,0.12481451542152894,future,26,Dfb,fruitnes
140652.62803247463,0.006579039532027255,future,27,Dfc,fruitnes
0,0,future,28,Dfd,fruitnes
2067479.2895774606,0.09670653273991602,future,29,ET,fruitnes
1695.7315330251677,7.931799744901984e-5,future,30,EF,fruitnes
183386775.06770116,8.577933165549036,present,1,Af,fruitnes
147519686.71257472,6.900246829445816,present,2,Am,fruitnes
583427192.899232,27.289860273762613,present,3,Aw,fruitnes
171185863.70338634,8.007234421306201,present,4,BWh,fruitnes
16918935.1792863,0.7913847394208041,present,5,BWk,fruitnes
296531845.2747151,13.870304166068673,present,6,BSh,fruitnes
104936220.46994077,4.908401303769947,present,7,BSk,fruitnes
41437731.902115986,1.938253697176735,present,8,Csa,fruitnes
6585311.747600466,0.3080285588989055,present,9,Csb,fruitnes
37487.2471350608,0.0017534694111189819,present,10,Csc,fruitnes
304669438.33199096,14.2509408251079,present,11,Cwa,fruitnes
50648996.330675125,2.3691114327425082,present,12,Cwb,fruitnes
119309.0553711971,0.005580691969969474,present,13,Cwc,fruitnes
67139044.92308812,3.140434962861597,present,14,Cfa,fruitnes
22616178.611563947,1.0578738217000427,present,15,Cfb,fruitnes
48108.26868821903,0.0022502686650412627,present,16,Cfc,fruitnes
15250378.703299263,0.7133378577485735,present,17,Dsa,fruitnes
3794476.5105416225,0.17748698560000134,present,18,Dsb,fruitnes
447354.61756457784,0.02092505312529787,present,19,Dsc,fruitnes
0,0,present,20,Dsd,fruitnes
71201060.173678115,3.3304360974807024,present,21,Dwa,fruitnes
8324783.349358141,0.3893925020607798,present,22,Dwb,fruitnes
2713718.2702334686,0.12693442012706982,present,23,Dwc,fruitnes
0,0,present,24,Dwd,fruitnes
8775912.836689742,0.41049412506445754,present,25,Dfa,fruitnes
20872883.29680728,0.9763310240131489,present,26,Dfb,fruitnes
1082538.6798498968,0.05063584569523072,present,27,Dfc,fruitnes
0,0,present,28,Dfd,fruitnes
8203760.242849584,0.38373163519219405,present,29,ET,fruitnes
15004.268609979774,7.018260356388153e-4,present,30,EF,fruitnes
