production,percent_production,scenario,kg_id,name,crop
227295.74442194504,0.09236622507123957,future,1,Af,apricot
2054143.55907217,0.834742800787689,future,2,Am,apricot
3006373.3832882144,1.2217006582115884,future,3,Aw,apricot
38154234.78824962,15.50474535647369,future,4,BWh,apricot
4594309.071534958,1.8669904569813163,future,5,BWk,apricot
47757497.40300246,19.407225441828256,future,6,BSh,apricot
49997130.85073119,20.317345812256164,future,7,BSk,apricot
52495172.23234407,21.332475475497887,future,8,Csa,apricot
2398303.6299568503,0.9745992096646474,future,9,Csb,apricot
784.7784729465623,3.189106124604036e-4,future,10,Csc,apricot
7475923.301474517,3.0379927087304095,future,11,Cwa,apricot
438698.5802853883,0.17827404515700737,future,12,Cwb,apricot
37.96528168265408,1.5427960438552182e-5,future,13,Cwc,apricot
25434350.21528078,10.335762873607662,future,14,Cfa,apricot
2238600.404772164,0.9097005725189032,future,15,Cfb,apricot
6171.854845056088,0.00250805810366255,future,16,Cfc,apricot
1744811.0064854494,0.7090392587053257,future,17,Dsa,apricot
2022783.1662815125,0.8219988706002099,future,18,Dsb,apricot
115987.0655112363,0.04713369106671718,future,19,Dsc,apricot
0,0,future,20,Dsd,apricot
638409.9797623922,0.2594308134911364,future,21,Dwa,apricot
14481.21062663398,0.005884732965174511,future,22,Dwb,apricot
2305.1359866561743,9.367386525637976e-4,future,23,Dwc,apricot
0,0,future,24,Dwd,apricot
2979440.210024812,1.2107558182637184,future,25,Dfa,apricot
2073209.2743119444,0.8424905399697832,future,26,Dfb,apricot
177526.7426722152,0.07214158413536363,future,27,Dfc,apricot
0,0,future,28,Dfd,apricot
32788.49287305076,0.013324267553539552,future,29,ET,apricot
245.22252090031319,9.965113344123056e-5,future,30,EF,apricot
59697.527961032996,0.02425929846539186,present,1,Af,apricot
748547.95667118,0.3041876090480438,present,2,Am,apricot
1119196.8550955073,0.45480828899669606,present,3,Aw,apricot
22998163.04000277,9.345768918728888,present,4,BWh,apricot
6914164.012039678,2.809710454279242,present,5,BWk,apricot
12667732.774886614,5.147789544424602,present,6,BSh,apricot
55955610.3286876,22.73869451785097,present,7,BSk,apricot
54427984.91407992,22.1179130191518,present,8,Csa,apricot
6285393.440311058,2.554196809295881,present,9,Csb,apricot
6229.484693861035,0.002531477158863415,present,10,Csc,apricot
6332411.897251241,2.573303710691172,present,11,Cwa,apricot
2540852.105728573,1.0325266672603817,present,12,Cwb,apricot
1003.822745835197,4.0792368510570153e-4,present,13,Cwc,apricot
17768172.77760441,7.220456546842535,present,14,Cfa,apricot
16816218.041272525,6.833610476946764,present,15,Cfb,apricot
14580.454742397416,0.005925062819817917,present,16,Cfc,apricot
5005065.472582187,2.033909632195393,present,17,Dsa,apricot
8458943.95892113,3.437463044289518,present,18,Dsb,apricot
844985.3395598312,0.3433768909935902,present,19,Dsc,apricot
0,0,present,20,Dsd,apricot
1861622.7020189324,0.7565080548679568,present,21,Dwa,apricot
120532.53309687514,0.048980833797597996,present,22,Dwb,apricot
61275.91291538114,0.024900707130182956,present,23,Dwc,apricot
0,0,present,24,Dwd,apricot
5320785.747623765,2.162208954552739,present,25,Dfa,apricot
17632683.684913043,7.1653978124079964,present,26,Dfb,apricot
1402480.0343825368,0.5699261411301203,present,27,Dfc,apricot
0,0,present,28,Dfd,apricot
714409.4418269243,0.29031473274883435,present,29,ET,apricot
2271.0084560097325,9.228702399156349e-4,present,30,EF,apricot
